task,target_column,model_group,model_name,feature_name,mean_importance,std_importance,signed_mean_importance,n_folds
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,realized_vol_21d,0.08729447668165337,0.010659494234221191,0.08729447668165337,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,dollar_volume,0.08536281533263347,0.007130235626675253,0.08536281533263347,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,realized_vol_63d,0.083853424469262,0.006837476851147903,0.083853424469262,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,max_drawdown_6m,0.08332467966793496,0.006895293282094567,0.08332467966793496,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,return_6m,0.08301055670520406,0.008907438321110845,0.08301055670520406,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,return_3m,0.08275265872110556,0.006868916283001829,0.08275265872110556,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,return_12m,0.08100490828539118,0.005483441146392254,0.08100490828539118,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,volume_change_3m,0.08046822001536687,0.005417711959887421,0.08046822001536687,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,return_1m,0.08024792547947095,0.006310460665272429,0.08024792547947095,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,momentum_12m_minus_1m,0.08004145255243336,0.006634060284811215,0.08004145255243336,162
classification_top_tercile,top_tercile_next_month,Model A - price only,XGBoost,price_above_200d_ma,0.07448793199189284,0.02285890819364502,0.07448793199189284,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,realized_vol_126d,0.23414976233370696,0.1844998113969151,0.1842102585533002,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,realized_vol_63d,0.19519902292199393,0.13772657709221717,0.19148544830635944,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,realized_vol_21d,0.18076978813132627,0.13613808406213523,0.016322397853052156,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,max_drawdown_6m,0.15900523886214882,0.11113040600397131,0.03751125288126108,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,financial_conditions_level,0.127058319569675,0.0796146425284695,-0.127058319569675,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,volume_change_3m,0.09967592172066775,0.07499873222042139,-0.050620594604815,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,dollar_volume,0.08846387893032856,0.05375551201355893,0.0857464124738967,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,return_1m,0.0884620716103638,0.07540878904053676,-0.0654986281872907,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,financial_conditions_change,0.08386164707703103,0.04972138684144534,0.08386164707703103,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,return_3m,0.07673557138923005,0.08000823922656965,0.04393659624889816,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,return_6m,0.07503022691837244,0.08991428401253077,0.05867636343037013,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Elastic Net logistic,price_above_200d_ma,0.06966509304974927,0.06104812588460997,0.030528052037869655,162
